Número de comprobante,Aciertos,Acreditado,Detalles
10110,113,S,Cita para entregar documentación.
10112,90,,
10113,51,,
10116,48,,
10118,,C,
10121,43,,
10127,45,,
10128,70,,
10134,74,,
10136,58,,
10142,47,,
10149,82,,
10150,95,,
10158,26,,
10165,98,,
10167,65,,
10174,81,,
10178,98,,
10183,66,,
10184,75,,
10189,43,,
10193,42,,
10196,37,,
10197,85,,
10202,74,,
10207,110,S,Cita para entregar documentación.
10210,100,,
10211,89,,
10214,104,,
10224,65,,
10230,51,,
10233,82,,
10234,60,,
10235,95,,
10237,39,,
10243,,N,
10248,103,,
10253,,N,
10266,71,,
10270,93,,
10283,76,,
10287,56,,
10290,47,,
10294,63,,
10298,42,,
10306,,N,
10311,92,,
10315,36,,
10338,73,,
10347,77,,
10355,101,,
10359,42,,
10377,107,,
10381,,N,
10390,88,,
10411,74,,
10413,105,,
10420,57,,
10426,75,,
10446,97,,
10452,,N,
10454,82,,
10462,,N,
10465,28,,
10469,89,,
10488,,N,
10496,54,,
10514,103,,
10535,94,,
10544,,N,
10550,72,,
10552,80,,
10554,37,,
10563,97,,
10576,79,,
10582,42,,
10593,78,,
10603,93,,
10605,47,,
10608,50,,
10610,103,,
10623,57,,
10624,88,,
10627,92,,
10645,,N,
10649,29,,
10675,70,,
10678,47,,
10692,85,,
10700,88,,
10714,,N,
10723,60,,
10727,48,,
10728,94,,
10739,42,,
10741,,N,
10743,,N,
10747,36,,
10750,70,,
10759,70,,
10760,42,,
10775,97,,
10783,44,,
10808,44,,
10821,91,,
10822,29,,
10827,,N,
10848,,N,
10850,103,,
10859,36,,
10870,79,,
10875,46,,
10883,80,,
10902,47,,
10907,67,,
10911,85,,
10921,52,,
10923,,N,
10924,42,,
10933,69,,
10935,53,,
10945,97,,
10970,64,,
10975,112,S,Cita para entregar documentación.
10981,84,,
10988,101,,
10991,52,,
10995,100,,
11014,108,S,Cita para entregar documentación.
11015,50,,
11018,,N,
11037,48,,
11042,,,Cita para aclarar situación escolar.
11058,81,,
11064,31,,
11065,95,,
11076,104,,
11079,,N,
11086,93,,
11088,52,,
11101,97,,
11102,64,,
11128,101,,
11129,57,,
11133,,C,
11148,55,,
11151,92,,
11153,59,,
11161,92,,
11166,80,,
11170,88,,
11177,54,,
11178,42,,
11189,105,,
11190,101,,
11191,29,,
11194,,C,
11203,59,,
11208,72,,
11226,93,,
11232,,N,
11233,38,,
11236,78,,
11240,36,,
11241,,N,
11242,,N,
11249,72,,
11264,42,,
11269,104,,
11270,89,,
11290,74,,
11291,76,,
11294,57,,
11298,33,,
11304,45,,
11305,,C,
11308,70,,
11329,39,,
11353,,C,
11357,42,,
11363,,N,
11380,107,,
11390,90,,
11392,101,,
11398,115,S,
11407,85,,
11421,78,,
11422,45,,
11428,39,,
11430,89,,
11431,,N,
11436,59,,
11439,49,,
11442,58,,
11446,63,,
11457,104,,
11459,60,,
11470,69,,
11476,23,,
11486,87,,
11491,72,,
11523,76,,
11528,100,,
11534,,N,
11539,42,,
11540,,N,
11543,62,,
11554,39,,
11556,45,,
11564,47,,
11569,56,,
11579,104,,
11584,61,,
11605,102,,
11609,93,,
11611,82,,
11616,53,,
11636,50,,
11637,,N,
11641,55,,
11650,102,,
11656,48,,
11659,71,,
11666,76,,
11672,61,,
11679,56,,
11683,58,,
11685,,N,
11688,45,,
11706,36,,
11713,76,,
11726,102,,
11727,,N,
11732,2,,
11737,47,,
11741,28,,
11746,50,,
11750,28,,
11755,61,,
11765,101,,
11768,42,,
11773,66,,
11774,86,,
11781,39,,
11787,93,,
11789,109,S,Cita para entregar documentación.
11812,49,,
11814,96,,
11825,43,,
11832,89,,
11836,78,,
11846,49,,
11858,110,S,Cita para entregar documentación.
11860,66,,
11862,96,,
11866,85,,
11868,82,,
11876,65,,
11878,102,,
11881,90,,
11886,65,,
11893,93,,
11894,33,,
11905,87,,
11925,93,,
11937,105,,
11963,,N,
11970,84,,
11973,,N,
11975,54,,
11993,99,,
11995,30,,
11998,,C,
12002,63,,
12006,39,,
12010,98,,
12018,91,,
12020,,C,
12026,49,,
12033,,N,
12049,97,,
12051,75,,
12057,93,,
12061,78,,
12063,41,,
12067,72,,
12069,78,,
12073,72,,
12075,113,S,Cita para entregar documentación.
12079,101,,
12080,75,,
12094,54,,
12119,35,,
12122,87,,
12125,110,S,
12135,85,,
12141,69,,
12144,104,,
12154,87,,
12172,35,,
12173,,N,
12176,69,,
12184,112,S,Cita para entregar documentación.
12187,94,,
12189,65,,
12197,88,,
12202,,N,
12203,61,,
12204,,N,
12208,77,,
12214,69,,
12215,74,,
12225,104,,
12229,56,,
12230,93,,
12240,61,,
12242,116,S,Cita para entregar documentación.
12246,30,,
12250,85,,
12253,62,,
12258,33,,
12265,68,,
12267,,N,
12278,57,,
12281,59,,
12282,75,,
12284,81,,
12286,68,,
12290,78,,
12293,102,,
12297,30,,
12301,57,,
12322,35,,
12323,40,,
12329,34,,
12343,89,,
12351,,N,
12353,75,,
12368,77,,
12379,43,,
12381,,N,
12395,45,,
12403,74,,
12408,38,,
12424,36,,
12425,71,,
12428,51,,
12430,83,,
12441,108,S,Cita para entregar documentación.
12446,61,,
12469,93,,
12476,18,,
12479,54,,
12484,44,,
12487,70,,
12496,95,,
12514,10,,
12518,62,,
12522,46,,
12523,99,,
12527,110,S,
12528,73,,
12531,47,,
12538,,C,
12548,,N,
12551,40,,
12553,71,,
12556,42,,
12559,51,,
12561,86,,
12566,70,,
12574,,N,
12581,103,,
12586,108,S,Cita para entregar documentación.
12587,81,,
12588,70,,
12597,46,,
12601,95,,
12605,88,,
12611,56,,
12623,106,,
12634,63,,
12636,102,,
12638,46,,
12641,53,,
12642,98,,
12644,54,,
12681,75,,
12684,56,,
12690,49,,
12693,107,,
12694,103,,
12695,50,,
12696,51,,
12742,28,,
12746,,N,
12757,97,,
12760,32,,
12762,35,,
12775,58,,
12778,,N,
12795,,N,
12799,100,,
12804,88,,
12810,97,,
12826,53,,
12828,83,,
12831,64,,
12834,100,,
12849,45,,
12853,77,,
12855,47,,
12856,68,,
12859,58,,
12866,45,,
12878,,N,
12886,,N,
12888,,N,
12890,99,,
12893,68,,
12896,96,,
12908,31,,
12910,49,,
12917,45,,
12921,106,,
12932,74,,
12936,37,,
12940,52,,
12943,,N,
12946,89,,
12963,85,,
12969,84,,
12980,84,,
12982,43,,
12983,,,Cita para aclarar situación escolar.
13000,43,,
13007,35,,
13028,79,,
13043,,N,
13050,61,,
13057,,N,
13059,37,,
13063,84,,
13068,46,,
13071,74,,
13082,38,,
13084,73,,
13086,81,,
13089,73,,
13093,88,,
13098,37,,
13102,105,,
13112,89,,
13125,59,,
13127,42,,
13129,99,,
13150,104,,
13151,39,,
13185,85,,
13197,100,,
13205,89,,
13214,93,,
13216,61,,
13223,94,,
13225,,N,
13231,90,,
13243,68,,
13246,90,,
13248,,N,
13249,90,,
13250,103,,
13271,47,,
13277,33,,
13286,72,,
13306,91,,
13309,110,S,Cita para entregar documentación.
13313,98,,
13338,33,,
13340,78,,
13350,95,,
13357,80,,
13361,,N,
13370,99,,
13373,54,,
13377,68,,
13386,102,,
13399,87,,
13405,37,,
13407,39,,
13426,100,,
13430,101,,
13434,87,,
13451,109,S,
13454,,N,
13478,107,,
13485,66,,
13487,69,,
13494,,N,
13499,33,,
13500,93,,
13508,85,,
13515,92,,
13523,62,,
13531,38,,
13537,58,,
13541,37,,
13542,38,,
13553,82,,
13560,,N,
13572,52,,
13573,94,,
13601,41,,
13607,92,,
13625,65,,
13634,34,,
13643,72,,
13654,69,,
13655,70,,
13659,,N,
13684,95,,
13693,98,,
13701,74,,
13703,51,,
13707,61,,
13716,29,,
13717,45,,
13725,95,,
13729,110,S,
13732,78,,
13733,63,,
13734,85,,
13739,,C,
13741,38,,
13748,53,,
13749,79,,
13758,108,S,Cita para entregar documentación.
13764,,N,
13776,65,,
13783,71,,
13787,53,,
13794,84,,
13803,103,,
13814,109,S,Cita para entregar documentación.
13830,96,,
13850,33,,
13861,63,,
13868,,N,
13874,96,,
13880,,C,
13881,112,S,
13883,38,,
13886,91,,
13890,59,,
13893,90,,
13902,105,,
13907,58,,
13921,109,S,
13925,,N,
13933,39,,
13935,108,S,
13936,38,,
13947,,N,
13953,31,,
13957,102,,
13958,37,,
